symbol,date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin,Cash and cash equivalents,Short-term investments,Cash and short-term investments,Receivables,Inventories,Total current assets,"Property, Plant & Equipment Net",Goodwill and Intangible Assets,Long-term investments,Tax assets,Total non-current assets,Total assets,Payables,Short-term debt,Total current liabilities,Long-term debt,Total debt,Deferred revenue,Tax Liabilities,Deposit Liabilities,Total non-current liabilities,Total liabilities,Other comprehensive income,Retained earnings (deficit),Total shareholders equity,Investments,Net Debt,Other Assets,Other Liabilities,Depreciation & Amortization,Stock-based compensation,Operating Cash Flow,Capital Expenditure,Acquisitions and disposals,Investment purchases and sales,Investing Cash flow,Issuance (repayment) of debt,Issuance (buybacks) of shares,Dividend payments,Financing Cash Flow,Effect of forex changes on cash,Net cash flow / Change in cash,Free Cash Flow,Net Cash/Marketcap
K,2016-01-02,13525000000.0,-0.0723593964335,8844000000.0,4681000000.0,193000000.0,3590000000.0,3783000000.0,1091000000.0,227000000.0,773000000.0,159000000.0,0.0,0.0,614000000.0,0.0,614000000.0,1.74,1.72,354000000.0,356000000.0,1.96629213483,0.346099815157,0.120147874307,0.0806654343808,0.0453974121996,0.0841404805915,1625000000.0,1091000000.0,614000000.0,0.0571534195933,0.0453974121996,251000000.0,0.0,251000000.0,1344000000.0,1250000000.0,3236000000.0,3621000000.0,7236000000.0,0.0,0.0,716000000.0,15265000000.0,1907000000.0,1266000000.0,5739000000.0,5289000000.0,6555000000.0,0.0,0.0,0.0,6442000000.0,13137000000.0,0.0,6597000000.0,2128000000.0,0.0,6304000000.0,11313000000.0,956000000.0,534000000.0,55000000.0,1691000000.0,553000000.0,-161000000.0,-731000000.0,-1127000000.0,-606000000.0,-470000000.0,-700000000.0,-706000000.0,-50000000.0,-192000000.0,1138000000.0,0.0
K,2015-01-03,14580000000.0,-0.0143320713899,9517000000.0,5063000000.0,199000000.0,4039000000.0,4238000000.0,1024000000.0,209000000.0,356000000.0,186000000.0,0.0,0.0,632000000.0,0.0,632000000.0,1.76,1.75,358000000.0,360000000.0,1.88888888889,0.347256515775,0.104732510288,0.0702331961591,0.0433470507545,0.0830589849108,1527000000.0,1024000000.0,632000000.0,0.0244170096022,0.0433470507545,443000000.0,0.0,443000000.0,1276000000.0,1279000000.0,3340000000.0,3769000000.0,7266000000.0,0.0,0.0,778000000.0,15153000000.0,1528000000.0,607000000.0,4364000000.0,5935000000.0,6542000000.0,0.0,0.0,0.0,6661000000.0,12364000000.0,0.0,6689000000.0,2789000000.0,0.0,6099000000.0,11035000000.0,1339000000.0,503000000.0,41000000.0,1793000000.0,582000000.0,-0.0,-690000000.0,-560000000.0,-960000000.0,-473000000.0,-680000000.0,-1063000000.0,13000000.0,170000000.0,1211000000.0,0.0
CAG,2019-05-26,9538400000.0,0.201567086152,6885400000.0,2653000000.0,56100000.0,1473400000.0,1529500000.0,823300000.0,0.0,823300000.0,218800000.0,0.0,0.0,678300000.0,0.0,678300000.0,1.53,1.52,444000000.0,445600000.0,0.799371633752,0.278138891219,0.121225782102,0.0863142665437,0.0711125555649,0.0809779417932,1156300000.0,823300000.0,678300000.0,0.0863142665437,0.0711125555649,236600000.0,0.0,236600000.0,0.0,1571700000.0,2733800000.0,2395300000.0,16161000000.0,0.0,0.0,19480000000.0,22213800000.0,1255300000.0,20600000.0,2142600000.0,10459800000.0,10480400000.0,0.0,0.0,0.0,12411600000.0,14829200000.0,0.0,5047900000.0,7384600000.0,0.0,10243800000.0,0.0,275000000.0,333000000.0,33700000.0,1125500000.0,353100000.0,-5119200000.0,-8800000.0,-5166000000.0,-3972700000.0,0.0,-356200000.0,4149800000.0,-700000.0,108600000.0,772400000.0,0.0
CAG,2018-05-27,7938300000.0,0.0142329657974,5586800000.0,2351500000.0,47300000.0,1318000000.0,1365300000.0,874800000.0,0.0,874800000.0,174600000.0,0.0,0.0,808400000.0,0.0,808400000.0,2.0,1.98,403900000.0,407400000.0,0.840206185567,0.296222113047,0.142574606654,0.110199916859,0.101835405565,0.0885076149805,1131800000.0,874800000.0,808400000.0,0.110199916859,0.101835405565,128000000.0,0.0,128000000.0,0.0,997100000.0,1938900000.0,1620100000.0,5787000000.0,0.0,0.0,8450600000.0,10389500000.0,915100000.0,307000000.0,2336200000.0,3035600000.0,3342600000.0,0.0,0.0,0.0,4100800000.0,6713300000.0,0.0,4744900000.0,3676200000.0,0.0,3214600000.0,0.0,276300000.0,257000000.0,37900000.0,954200000.0,251600000.0,-0.0,-967300000.0,-576200000.0,-242300000.0,-967300000.0,-342300000.0,-506900000.0,5500000.0,-123400000.0,702600000.0,0.0
CAG,2017-05-28,7826900000.0,-0.327753394773,5484800000.0,2342100000.0,44600000.0,1417100000.0,1461700000.0,729500000.0,0.0,729500000.0,254700000.0,0.0,0.0,639300000.0,0.0,639300000.0,1.48,1.46,431900000.0,436000000.0,0.951834862385,0.299237245908,0.127445093204,0.0932042060075,0.0816798477047,0.119255388468,997500000.0,729500000.0,639300000.0,0.0932042060075,0.0816798477047,251400000.0,0.0,251400000.0,0.0,934200000.0,2013200000.0,1664900000.0,5531200000.0,0.0,0.0,8083100000.0,10096300000.0,773100000.0,199000000.0,1720500000.0,2573300000.0,2772300000.0,0.0,0.0,0.0,4102100000.0,6105500000.0,0.0,4247000000.0,3990800000.0,0.0,2520900000.0,0.0,282900000.0,268000000.0,36100000.0,1175500000.0,242100000.0,-0.0,-1000000000.0,-189300000.0,-1064500000.0,-1000000000.0,-415000000.0,-1569100000.0,-200000.0,-583100000.0,933400000.0,0.0
CAG,2016-05-29,11642900000.0,-0.264615598393,8552100000.0,3090800000.0,66700000.0,2209400000.0,2276100000.0,583600000.0,297800000.0,583600000.0,225400000.0,0.0,0.0,-677000000.0,0.0,-677000000.0,-1.57,-1.56,434400000.0,438500000.0,0.986316989738,0.265466507485,0.0822389610836,0.0501249688651,-0.0581470252257,0.0667874842178,957500000.0,583600000.0,-677000000.0,0.0501249688651,-0.0581470252257,834500000.0,0.0,834500000.0,0.0,1582100000.0,3576700000.0,2710300000.0,5810600000.0,0.0,0.0,9813900000.0,13390600000.0,945400000.0,571400000.0,2532400000.0,4721900000.0,5293300000.0,0.0,0.0,0.0,6866000000.0,9677000000.0,0.0,3218300000.0,3713600000.0,0.0,4458800000.0,0.0,278600000.0,373900000.0,45100000.0,1207400000.0,440200000.0,-0.0,0.0,2127400000.0,-2525000000.0,8600000.0,-432500000.0,-2681400000.0,-2000000.0,651400000.0,767200000.0,0.0
CAG,2015-05-31,15832400000.0,-0.105645498401,12523900000.0,3308500000.0,90400000.0,3472100000.0,3562500000.0,-495500000.0,331900000.0,-495500000.0,234000000.0,0.0,0.0,-252600000.0,0.0,-252600000.0,-0.6,-0.6,426100000.0,426100000.0,0.997887819761,0.208970212981,0.00611404461737,-0.0312965816932,-0.0159546246937,0.0637111240242,96800000.0,-495500000.0,-252600000.0,-0.0312965816932,-0.0159546246937,183100000.0,0.0,183100000.0,0.0,2201200000.0,3667700000.0,3608100000.0,9330300000.0,0.0,0.0,13874500000.0,17542200000.0,1358300000.0,1008000000.0,3310200000.0,6693000000.0,7701000000.0,0.0,0.0,0.0,9426100000.0,13016200000.0,0.0,4331100000.0,4526000000.0,0.0,7517900000.0,0.0,279900000.0,592300000.0,68300000.0,1480600000.0,471900000.0,-95700000.0,-50000000.0,-41600000.0,-1495200000.0,-50000000.0,-425200000.0,-1430200000.0,-8800000.0,0.0,1008700000.0,0.0
CAG,2014-05-25,17702600000.0,0.142737260674,13980100000.0,3722500000.0,103500000.0,2767100000.0,2870600000.0,303100000.0,0.0,311000000.0,298200000.0,0.0,0.0,303100000.0,0.0,303100000.0,0.72,0.7,421300000.0,427500000.0,0.984561403509,0.210279845898,0.0511789228701,0.0171217787218,0.0171217787218,0.0535966468202,906000000.0,303100000.0,303100000.0,0.0175680408528,0.0171217787218,183100000.0,0.0,183100000.0,0.0,2292600000.0,4230800000.0,3811900000.0,11042300000.0,0.0,0.0,15135600000.0,19366400000.0,1492400000.0,84200000.0,2642400000.0,8571700000.0,8655900000.0,0.0,0.0,0.0,11172900000.0,14107900000.0,0.0,5010600000.0,5258500000.0,0.0,8472800000.0,0.0,292600000.0,602900000.0,60200000.0,1551200000.0,603400000.0,-39900000.0,-100000000.0,-517900000.0,-569200000.0,-100000000.0,-420900000.0,-1034100000.0,-3800000.0,-800000.0,947800000.0,0.0
COTY,2019-06-30,8648500000.0,-0.0797510108534,3306500000.0,5342000000.0,162800000.0,4563900000.0,4726700000.0,-3471500000.0,302500000.0,-3778100000.0,-8500000.0,0.0,0.0,-3784200000.0,0.0,-3784200000.0,-5.04,-5.04,751200000.0,751200000.0,0.462593184239,0.617679366364,-0.316297623865,-0.401399086547,-0.437555645488,0.0246285483032,-2735500000.0,-3471500000.0,-3784200000.0,-0.436850320865,-0.437555645488,340400000.0,0.0,340400000.0,1161200000.0,1153300000.0,3272700000.0,1600600000.0,12496100000.0,0.0,146300000.0,14392700000.0,17665400000.0,1732700000.0,193800000.0,3477100000.0,7469900000.0,7663700000.0,13800000.0,66900000.0,0.0,8607000000.0,13078500000.0,9178800000,-4541200000.0,4586900000.0,0.0,7323300000.0,0.0,994400000.0,736000000.0,14800000.0,639600000.0,426600000.0,-40800000.0,0.0,-454000000.0,-189800000.0,5900000.0,-347500000.0,-160300000.0,-7100000.0,18200000.0,213000000.0,0.0
COTY,2018-06-30,9398000000.0,0.228448557573,3608400000.0,5789600000.0,174600000.0,5009600000.0,5184200000.0,161200000.0,287100000.0,-152500000.0,-24700000.0,0.0,0.0,-168800000.0,0.0,-168800000.0,-0.23,-0.23,749700000.0,749700000.0,0.504468454048,0.616045967227,0.0955735262822,0.0171525856565,-0.017961268355,-0.00347946371568,898200000.0,161200000.0,-168800000.0,-0.016226856778,-0.017961268355,331600000.0,0.0,331600000.0,1536000000.0,1148900000.0,3651000000.0,1680800000.0,16891500000.0,0.0,107400000.0,18979200000.0,22630200000.0,1928600000.0,218900000.0,4044000000.0,7305400000.0,7524300000.0,25500000.0,52100000.0,0.0,8590600000.0,13780500000.0,9309000000,-626200000.0,8849700000.0,0.0,7192700000.0,0.0,1145900000.0,737000000.0,30600000.0,413700000.0,446400000.0,-278000000.0,0.0,-687600000.0,-6492600000.0,22600000.0,-378200000.0,69300000.0,-3900000.0,-208500000.0,-32700000.0,0.0
COTY,2017-06-30,7650300000.0,0.759053597296,3028500000.0,4621800000.0,139200000.0,4060000000.0,4199200000.0,-437800000.0,219600000.0,-658000000.0,-259500000.0,0.0,0.0,-422200000.0,0.0,-422200000.0,-0.66,-0.66,642800000.0,642800000.0,0.58400746733,0.604133171248,0.0153327320497,-0.0572265139929,-0.0551873782727,0.0425081369358,117300000.0,-437800000.0,-422200000.0,-0.0860096989661,-0.0551873782727,535400000.0,0.0,535400000.0,1470300000.0,1052600000.0,3581500000.0,1632100000.0,16980700000.0,0.0,72600000.0,18966700000.0,22548200000.0,1732100000.0,209100000.0,3803600000.0,6928300000.0,7137400000.0,15800000.0,66000000.0,0.0,8375600000.0,13233500000.0,9761400000,-459200000.0,9314700000.0,0.0,6602000000.0,0.0,1054300000.0,555100000.0,24600000.0,757500000.0,432300000.0,-742600000.0,-36300000.0,-1163600000.0,-136100000.0,-13500000.0,-375400000.0,595200000.0,9200000.0,198300000.0,325200000.0,0.0
COTY,2016-06-30,4349100000.0,-0.0104887149618,1746000000.0,2603100000.0,47700000.0,2027800000.0,2075500000.0,254200000.0,112900000.0,138800000.0,-40400000.0,0.0,0.0,156900000.0,0.0,156900000.0,0.45,0.44,345500000.0,354200000.0,0.0,0.598537628475,0.111793244579,0.0584488744798,0.0360764296061,0.0807753328275,486200000.0,254200000.0,156900000.0,0.0319146490078,0.0360764296061,372400000.0,0.0,372400000.0,682900000.0,565800000.0,1938400000.0,638600000.0,4262800000.0,0.0,110500000.0,5161800000.0,7100200000.0,921400000.0,161800000.0,1855200000.0,4001000000.0,4162800000.0,0.0,18700000.0,0.0,4621200000.0,6740000000.0,635500000,-37000000.0,360200000.0,0.0,3790400000.0,0.0,263600000.0,232000000.0,22200000.0,501400000.0,150100000.0,-908700000.0,-794900000.0,-1059200000.0,-2499400000.0,-750200000.0,-0.0,592600000.0,-3700000.0,31100000.0,351300000.0,0.0
COTY,2015-06-30,4395200000.0,-0.0343615431936,1757000000.0,2638200000.0,47400000.0,2066100000.0,2113500000.0,395100000.0,71400000.0,233300000.0,-26100000.0,0.0,0.0,232500000.0,0.0,232500000.0,0.66,0.64,353300000.0,362900000.0,0.0,0.600245722606,0.142428103386,0.0898935202039,0.0528986166727,0.0808609392064,626000000.0,395100000.0,232500000.0,0.0530806334183,0.0528986166727,341300000.0,0.0,341300000.0,679600000.0,557800000.0,1856400000.0,500200000.0,3444300000.0,0.0,10400000.0,4162500000.0,6018900000.0,748400000.0,28800000.0,1526200000.0,2605900000.0,2634700000.0,4100000.0,22400000.0,0.0,3251500000.0,5049100000.0,1436400000,-193900000.0,969800000.0,0.0,2293400000.0,0.0,271400000.0,230900000.0,30600000.0,526300000.0,170900000.0,-600000.0,-263100000.0,-171200000.0,-11200000.0,-214600000.0,-0.0,-1138200000.0,-113600000.0,-896700000.0,355400000.0,0.0
COTY,2014-06-30,4551600000.0,-0.0209718009937,1865700000.0,2685900000.0,46500000.0,2220300000.0,2266800000.0,25700000.0,69800000.0,-44100000.0,20100000.0,0.0,0.0,-97400000.0,0.0,-97400000.0,-0.26,-0.26,381700000.0,381700000.0,0.0,0.59010018455,0.0607258985851,0.00564636611302,-0.0213990684594,0.0736004921346,276400000.0,25700000.0,-97400000.0,-0.00968890060638,-0.0213990684594,1238000000.0,0.0,1238000000.0,664800000.0,617400000.0,2784800000.0,540300000.0,3179900000.0,0.0,11400000.0,3807700000.0,6592500000.0,810200000.0,33400000.0,1597300000.0,3260100000.0,3293500000.0,8300000.0,29400000.0,0.0,3799600000.0,5748700000.0,1352700000,-426400000.0,843800000.0,0.0,2055500000.0,0.0,351800000.0,250700000.0,46800000.0,536500000.0,201500000.0,-29500000.0,-100300000.0,-213200000.0,-2700000.0,-78400000.0,-0.0,-5700000.0,44400000.0,317600000.0,335000000.0,0.0
SJM,2019-04-30,7838000000.0,0.0653654293132,4922300000.0,2915700000.0,0.0,1508600000.0,1748900000.0,928600000.0,0.0,701600000.0,187200000.0,0.0,0.0,514400000.0,0.0,514400000.0,4.52,4.52,113100000.0,113100000.0,3.34129089302,0.371995406992,0.175414646594,0.118474100536,0.0656289869865,0.0996937994386,1374900000.0,928600000.0,514400000.0,0.0895126307732,0.0656289869865,101300000.0,0.0,101300000.0,503800000.0,910300000.0,1625200000.0,1912400000.0,13029700000.0,40900000.0,163600000.0,15086100000.0,16711300000.0,591000000.0,798500000.0,2341500000.0,4686300000.0,5484800000.0,0.0,15000000.0,0.0,6399300000.0,8740800000.0,5755800000,2367600000.0,7970500000.0,40900000.0,5383500000.0,0.0,0.0,446300000.0,20700000.0,1141200000.0,359800000.0,-1903000000.0,-5400000.0,-1924200000.0,-700000000.0,-5400000.0,-377900000.0,699000000.0,-7300000.0,-91300000.0,781400000.0,0.0
SJM,2018-04-30,7357100000.0,-0.00476171151063,4521000000.0,2836100000.0,56000000.0,1370800000.0,1633600000.0,1036100000.0,0.0,861000000.0,-477600000.0,0.0,0.0,1338600000.0,0.0,1338600000.0,11.79,11.78,113000000.0,113000000.0,3.1,0.38549156597,0.196979788232,0.140829946582,0.181946690952,0.121800709519,1449200000.0,1036100000.0,1338600000.0,0.117029807941,0.181946690952,192600000.0,0.0,192600000.0,385600000.0,854400000.0,1555000000.0,1729100000.0,11858700000.0,45800000.0,129100000.0,13746200000.0,15301200000.0,512100000.0,0.0,1033800000.0,4688000000.0,4688000000.0,0.0,32300000.0,0.0,6376300000.0,7410100000.0,5739700000,2239200000.0,7891100000.0,45800000.0,4495400000.0,0.0,0.0,413100000.0,15400000.0,1218000000.0,321900000.0,-0.0,-7000000.0,-277600000.0,-1050300000.0,-7000000.0,-350300000.0,-922000000.0,7400000.0,25800000.0,896100000.0,0.0
SJM,2017-04-30,7392300000.0,-0.0536281237198,4557000000.0,2835300000.0,58100000.0,1390700000.0,1656100000.0,1031500000.0,0.0,878400000.0,286100000.0,0.0,0.0,592300000.0,0.0,592300000.0,5.11,5.1,115471395.0,115578424.0,2.9356690311,0.383547745627,0.196217685971,0.139537085887,0.08012391272,0.11723009077,1450500000.0,1031500000.0,592300000.0,0.118826346333,0.08012391272,166800000.0,0.0,166800000.0,438700000.0,905700000.0,1641800000.0,1617500000.0,12227000000.0,47300000.0,227300000.0,13997900000.0,15639700000.0,477200000.0,499000000.0,1832600000.0,4445500000.0,4944500000.0,0.0,40400000.0,0.0,6956900000.0,8789500000.0,5724700000,1240500000.0,6850200000.0,47300000.0,4777700000.0,0.0,0.0,419000000.0,22000000.0,1059000000.0,192400000.0,-0.0,-437600000.0,-189700000.0,-200000000.0,-437600000.0,-339300000.0,-806100000.0,-6200000.0,57000000.0,866600000.0,0.0
SJM,2016-04-30,7811200000.0,0.372143271207,4843400000.0,2967800000.0,58800000.0,1510300000.0,1777500000.0,1145300000.0,0.0,977900000.0,289200000.0,0.0,0.0,688700000.0,0.0,688700000.0,5.77,5.76,118918701.0,118959814.0,2.66140295075,0.379941622286,0.201684760344,0.146622798034,0.0881682712003,0.16090997542,1575400000.0,1145300000.0,688700000.0,0.125192031954,0.0881682712003,109800000.0,0.0,109800000.0,450100000.0,899400000.0,1573400000.0,1627700000.0,12585500000.0,48800000.0,252900000.0,14410700000.0,15984100000.0,459400000.0,284000000.0,1213000000.0,5146000000.0,5430000000.0,0.0,46300000.0,0.0,7762600000.0,8975600000.0,5860100000,1267700000.0,7008500000.0,48800000.0,5320200000.0,0.0,0.0,430100000.0,34600000.0,1458300000.0,201400000.0,7900000.0,-441100000.0,21700000.0,-800000000.0,-441100000.0,-316600000.0,-1496200000.0,400000.0,-15800000.0,1256900000.0,0.0
SJM,2015-04-30,5692700000.0,0.0146330160767,3724000000.0,1968700000.0,32500000.0,1031300000.0,1174700000.0,772000000.0,0.0,523000000.0,178100000.0,0.0,0.0,344900000.0,0.0,344900000.0,3.33,3.33,0.0,0.0,0.0,0.345828868551,0.13561227537,0.13561227537,0.0605863649938,-0.0435118660741,772000000.0,772000000.0,344900000.0,0.0918720466562,0.0605863649938,125600000.0,-5980200000.0,-5854600000.0,430100000.0,1163600000.0,2052300000.0,1678300000.0,12960100000.0,48400000.0,270000000.0,14830300000.0,16882600000.0,402800000.0,0.0,1022600000.0,5944900000.0,5944900000.0,0.0,45000000.0,0.0,8773100000.0,9795700000.0,6007600000,1159200000.0,7086900000.0,-5931800000.0,5819300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,125600000.0,-0.0,-125600000.0,-0.0,0.0,0.0,125600000.0,0.0,0.0
SJM,2014-04-30,5610600000.0,-0.0486799938959,3579600000.0,2031000000.0,24300000.0,988800000.0,1112000000.0,919000000.0,0.0,849700000.0,284500000.0,0.0,0.0,565200000.0,0.0,565200000.0,5.42,5.42,0.0,0.0,0.0,0.361993369693,0.16379709835,0.16379709835,0.100737888996,-0.0498164189213,919000000.0,919000000.0,565200000.0,0.151445478202,0.100737888996,153500000.0,-2149800000.0,-1996300000.0,309400000.0,931000000.0,1539100000.0,1265600000.0,6122500000.0,55400000.0,140700000.0,7533000000.0,9072100000.0,289200000.0,100000000.0,891000000.0,1879800000.0,1979800000.0,0.0,29100000.0,0.0,3151500000.0,4042500000.0,3964800000,1091000000.0,5029600000.0,-2094400000.0,1826300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,153500000.0,-0.0,-153500000.0,-0.0,0.0,0.0,153500000.0,0.0,0.0
CL,2019-12-31,15693000000.0,0.00958569222851,6368000000.0,9325000000.0,281000000.0,5575000000.0,5856000000.0,3554000000.0,0.0,3301000000.0,774000000.0,0.0,0.0,2367000000.0,0.0,2367000000.0,2.76,2.75,859100000.0,861100000.0,0.0,0.594213980756,0.259542471165,0.226470400816,0.15083158096,0.178296055566,4073000000.0,3554000000.0,2367000000.0,0.210348563054,0.15083158096,883000000.0,0.0,883000000.0,1440000000.0,1400000000.0,4179000000.0,3750000000.0,6175000000.0,0.0,177000000.0,10855000000.0,15034000000.0,1237000000.0,254000000.0,4038000000.0,7333000000.0,7587000000.0,0.0,370000000.0,0.0,10438000000.0,14917000000.0,0.0,22501000000.0,117000000.0,0.0,6704000000.0,0.0,441000000.0,519000000.0,100000000.0,3133000000.0,335000000.0,-1711000000.0,-1255000000.0,-2099000000.0,-6611000000.0,-1202000000.0,-0.0,-870000000.0,-7000000.0,157000000.0,2798000000.0,0.0
CL,2018-12-31,15544000000.0,0.00582373495535,6313000000.0,9231000000.0,277000000.0,5389000000.0,5666000000.0,3694000000.0,0.0,3464000000.0,906000000.0,0.0,0.0,2400000000.0,0.0,2400000000.0,2.76,2.75,870600000.0,873000000.0,0.0,0.593862583634,0.27052238806,0.237647967061,0.154400411734,0.16855378281,4205000000.0,3694000000.0,2400000000.0,0.222851260937,0.154400411734,726000000.0,0.0,726000000.0,1400000000.0,1250000000.0,3793000000.0,3881000000.0,4167000000.0,0.0,152000000.0,8368000000.0,12161000000.0,1222000000.0,0.0,3341000000.0,6354000000.0,6354000000.0,0.0,411000000.0,0.0,8623000000.0,12263000000.0,0.0,21615000000.0,-102000000.0,0.0,5628000000.0,0.0,299000000.0,511000000.0,109000000.0,3056000000.0,436000000.0,-728000000.0,-1251000000.0,-1170000000.0,-7355000000.0,-1238000000.0,-0.0,-2679000000.0,-16000000.0,-809000000.0,2620000000.0,0.0
CL,2017-12-31,15454000000.0,0.0170450806186,6174000000.0,9280000000.0,285000000.0,5497000000.0,5782000000.0,3589000000.0,0.0,3487000000.0,1313000000.0,0.0,0.0,2024000000.0,0.0,2024000000.0,2.3,2.28,881800000.0,887800000.0,0.0,0.600491782063,0.262973987317,0.232237608386,0.130969328329,0.161835123593,4064000000.0,3589000000.0,2024000000.0,0.225637375437,0.130969328329,1535000000.0,0.0,1535000000.0,1480000000.0,1221000000.0,4639000000.0,4072000000.0,3559000000.0,0.0,188000000.0,8037000000.0,12676000000.0,1212000000.0,0.0,3408000000.0,6566000000.0,6566000000.0,0.0,354000000.0,0.0,9025000000.0,12736000000.0,0.0,20531000000.0,-60000000.0,0.0,5031000000.0,0.0,303000000.0,475000000.0,127000000.0,3054000000.0,553000000.0,-0.0,-1355000000.0,-471000000.0,-4808000000.0,-1399000000.0,-0.0,-2450000000.0,87000000.0,220000000.0,2501000000.0,0.0
CL,2016-12-31,15195000000.0,-0.0523263065985,6072000000.0,9123000000.0,289000000.0,5249000000.0,5538000000.0,3837000000.0,0.0,3738000000.0,1152000000.0,0.0,0.0,2441000000.0,0.0,2441000000.0,2.74,2.72,891800000.0,898400000.0,0.0,0.600394866732,0.281671602501,0.25251727542,0.160644948996,0.167686739059,4280000000.0,3837000000.0,2441000000.0,0.246001974334,0.160644948996,1315000000.0,0.0,1315000000.0,1411000000.0,1171000000.0,4338000000.0,3840000000.0,3420000000.0,0.0,301000000.0,7785000000.0,12123000000.0,1124000000.0,0.0,3305000000.0,6520000000.0,6520000000.0,0.0,441000000.0,0.0,8801000000.0,12366000000.0,0.0,19922000000.0,-243000000.0,0.0,5205000000.0,0.0,260000000.0,443000000.0,123000000.0,3141000000.0,593000000.0,-5000000.0,-1293000000.0,-499000000.0,-7274000000.0,-1335000000.0,-0.0,-2233000000.0,-64000000.0,345000000.0,2548000000.0,0.0
CL,2015-12-31,16034000000.0,-0.0719453608844,6635000000.0,9399000000.0,274000000.0,5464000000.0,5738000000.0,2789000000.0,0.0,2763000000.0,1215000000.0,0.0,0.0,1384000000.0,0.0,1384000000.0,1.53,1.52,902200000.0,909700000.0,0.0,0.586191842335,0.201945865037,0.173942871398,0.0863165772733,0.140825745291,3238000000.0,2789000000.0,1384000000.0,0.172321317201,0.0863165772733,970000000.0,0.0,970000000.0,1427000000.0,1180000000.0,4384000000.0,3796000000.0,3449000000.0,0.0,67000000.0,7574000000.0,11958000000.0,1110000000.0,298000000.0,3534000000.0,6269000000.0,6567000000.0,0.0,277000000.0,0.0,8468000000.0,12257000000.0,0.0,18861000000.0,-299000000.0,0.0,5597000000.0,0.0,255000000.0,449000000.0,125000000.0,2949000000.0,691000000.0,-13000000.0,-1694000000.0,-685000000.0,-9181000000.0,-1551000000.0,-0.0,-2276000000.0,-107000000.0,-119000000.0,2258000000.0,0.0
CL,2014-12-31,17277000000.0,-0.00820895522388,7168000000.0,10109000000.0,277000000.0,5982000000.0,6259000000.0,3557000000.0,0.0,3533000000.0,1194000000.0,0.0,0.0,2180000000.0,0.0,2180000000.0,2.38,2.36,915100000.0,924300000.0,0.0,0.585113156219,0.231463795798,0.205880650576,0.126179313538,0.147074144817,3999000000.0,3557000000.0,2180000000.0,0.204491520519,0.126179313538,1089000000.0,0.0,1089000000.0,1552000000.0,1382000000.0,4863000000.0,4080000000.0,3720000000.0,0.0,76000000.0,8596000000.0,13459000000.0,1231000000.0,488000000.0,3946000000.0,5644000000.0,6132000000.0,0.0,294000000.0,0.0,8128000000.0,12314000000.0,0.0,18832000000.0,1145000000.0,0.0,5043000000.0,0.0,240000000.0,442000000.0,131000000.0,3298000000.0,757000000.0,-87000000.0,-1587000000.0,-859000000.0,-8525000000.0,-1530000000.0,-0.0,-2170000000.0,-142000000.0,127000000.0,2541000000.0,0.0
ADM,2019-12-31,64656000000.0,0.00489578962093,60509000000.0,4147000000.0,154000000.0,2493000000.0,2647000000.0,1588000000.0,402000000.0,1588000000.0,209000000.0,0.0,0.0,1379000000.0,0.0,1379000000.0,2.45,2.44,563000000.0,565000000.0,1.39646017699,0.0641394456818,0.039918955704,0.024560752289,0.0213282603316,-0.09712942341,2581000000.0,1588000000.0,1379000000.0,0.024560752289,0.0213282603316,852000000.0,4458000000.0,852000000.0,2267000000.0,9170000000.0,21347000000.0,10106000000.0,5476000000.0,5132000000.0,0.0,22650000000.0,43997000000.0,3746000000.0,7000000.0,13734000000.0,7672000000.0,7679000000.0,0.0,0.0,0.0,10980000000.0,24772000000.0,17000000,18958000000.0,19225000000.0,9590000000.0,6827000000.0,0.0,58000000.0,993000000.0,89000000.0,-5452000000.0,828000000.0,-1946000000.0,-177000000.0,5259000000.0,-626000000.0,-150000000.0,-789000000.0,-660000000.0,0.0,852000000.0,-6280000000.0,0.0
